train_size,y_true,y_pred,accuracy,f1_macro,f1_micro,f1_weighted,kappa
5,"[1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.6428571428571429,0.391304347826087,0.6428571428571429,0.5031055900621119,0.0
5,"[1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.6428571428571429,0.391304347826087,0.6428571428571429,0.5031055900621119,0.0
5,"[1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.6428571428571429,0.391304347826087,0.6428571428571429,0.5031055900621119,0.0
5,"[0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.6428571428571429,0.391304347826087,0.6428571428571429,0.5031055900621119,0.0
5,"[1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.6428571428571429,0.391304347826087,0.6428571428571429,0.5031055900621119,0.0
5,"[1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.6428571428571429,0.391304347826087,0.6428571428571429,0.5031055900621119,0.0
5,"[0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.6428571428571429,0.391304347826087,0.6428571428571429,0.5031055900621119,0.0
5,"[0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.6428571428571429,0.391304347826087,0.6428571428571429,0.5031055900621119,0.0
5,"[1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.6428571428571429,0.391304347826087,0.6428571428571429,0.5031055900621119,0.0
5,"[0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.6428571428571429,0.391304347826087,0.6428571428571429,0.5031055900621119,0.0
8,"[1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.6363636363636364,0.3888888888888889,0.6363636363636364,0.494949494949495,0.0
8,"[0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.6363636363636364,0.3888888888888889,0.6363636363636364,0.494949494949495,0.0
